Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes,cluster_id,cluster_size,cluster_members,core_genes,n_core_genes,common_genes,n_common_genes,union_genes,n_union_genes
GO_Molecular_Function_2026,GTPase Regulator Activity (GO:0030695),7.28472953643249e-19,1.0067496219349702e-15,2.7187186946501497e-16,3.757269236006507e-13,2.445638889733378,172,426,GC-robust,ABR;ACAP2;AGAP4;AGAP9;AKAP13;ALS2;ARAP1;ARAP2;ARF4;ARFGEF1;ARFGEF2;ARFGEF3;ARHGAP10;ARHGAP11B;ARHGAP12;ARHGAP15;ARHGAP17;ARHGAP21;ARHGAP22;ARHGAP24;ARHGAP25;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF18;ARHGEF38;ARHGEF6;ARHGEF7;ARHGEF9;ARL2BP;ASAP1;BCR;CCDC88A;CCDC88C;CHN2;CPEB2;CYTH1;DENND1A;DENND1B;DENND3;DENND4A;DENND4C;DENND5B;DIS3;DNMBP;DOCK1;DOCK10;DOCK11;DOCK2;DOCK3;DOCK4;DOCK5;DOCK7;DOCK8;DOCK9;ECT2;ELMO1;ELMO2;ELMOD2;EVI5;FAM13A;FAM13B;FARP2;FGD4;FGD6;GAPVD1;GBF1;GIT2;GNAQ;GPSM2;HERC1;HERC2;HPS4;IPO7;IQGAP2;IQSEC1;ITSN1;KRIT1;LARS1;LRRK2;MCF2;MCF2L;MCF2L2;MON2;MYCBP2;MYO9A;NCKAP1L;NET1;NF1;OBSCN;PLCB1;PLCG1;PLEKHG1;PLEKHG2;PREX1;PREX2;RAB3GAP1;RAB3GAP2;RAB3IP;RABGAP1;RABGAP1L;RABGEF1;RALGAPA1;RALGAPA2;RALGAPB;RALGPS1;RALGPS2;RAP1A;RAP1GDS1;RAPGEF1;RAPGEF2;RAPGEF6;RASA1;RASA2;RASA3;RASGEF1B;RASGRF2;RASGRP1;RASGRP3;RCBTB2;RGS12;RGS13;RGS5;RHOF;RIC1;RIC8B;RIN3;RMC1;RPGR;SBF2;SERGEF;SGSM1;SGSM2;SH3BP5;SIPA1L1;SIPA1L2;SLC38A9;SMCR8;SOS1;SRGAP2;SRGAP2C;SRGAP3;STARD13;STXBP5;STXBP5L;SWAP70;SYDE2;TBC1D1;TBC1D14;TBC1D15;TBC1D2;TBC1D22A;TBC1D22B;TBC1D2B;TBC1D3;TBC1D3L;TBC1D4;TBC1D5;TBC1D8B;TBCD;TBCK;TRIO;USP6NL;VAV2;VAV3;WASL,1,6,GTPase Regulator Activity (GO:0030695);Guanyl-nucleotide Exchange Factor Activity (GO:0005085);GTPase Activator Activity (GO:0005096);Regulation of Small GTPase Mediated Signal Transduction (GO:0051056);Positive Regulation of GTPase Activity (GO:0043547);Regulation of GTPase Activity (GO:0043087),ECT2,1,ABR;AKAP13;ALS2;ARAP1;ARFGEF1;ARHGAP10;ARHGAP11B;ARHGAP12;ARHGAP15;ARHGAP17;ARHGAP21;ARHGAP22;ARHGAP25;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF18;ARHGEF6;ARHGEF9;BCR;CHN2;DENND1A;DENND3;DENND4A;DENND4C;DNMBP;DOCK1;DOCK10;DOCK11;DOCK2;DOCK3;DOCK7;DOCK8;DOCK9;ECT2;EVI5;FAM13A;FAM13B;FGD4;FGD6;GIT2;ITSN1;LRRK2;MCF2;MCF2L;MYO9A;NET1;NF1;OBSCN;PLEKHG1;PREX1;PREX2;RAB3GAP1;RAB3GAP2;RABGAP1;RALGAPA1;RALGAPA2;RALGAPB;RALGPS1;RALGPS2;RAP1A;RAPGEF1;RAPGEF2;RAPGEF6;RASGRF2;RASGRP1;RASGRP3;RHOF;RIC1;SIPA1L1;SMCR8;SOS1;SRGAP2;SRGAP3;STARD13;SWAP70;SYDE2;TBC1D15;TBC1D2;TRIO;USP6NL;VAV2;VAV3,89,ABR;ACAP2;AGAP4;AGAP9;AKAP13;ALS2;ARAP1;ARAP2;ARF4;ARFGEF1;ARFGEF2;ARFGEF3;ARHGAP10;ARHGAP11B;ARHGAP12;ARHGAP15;ARHGAP17;ARHGAP21;ARHGAP22;ARHGAP24;ARHGAP25;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF18;ARHGEF38;ARHGEF6;ARHGEF7;ARHGEF9;ARL2BP;ASAP1;BCAR3;BCR;CCDC88A;CCDC88C;CD2AP;CHN2;CORO1C;CPEB2;CYRIB;CYTH1;DENND1A;DENND1B;DENND3;DENND4A;DENND4C;DENND5B;DIS3;DNMBP;DOCK1;DOCK10;DOCK11;DOCK2;DOCK3;DOCK4;DOCK5;DOCK7;DOCK8;DOCK9;ECT2;ELMO1;ELMO2;ELMOD2;EVI5;EZH2;FAM13A;FAM13B;FARP2;FGD4;FGD6;GAPVD1;GBF1;GIT2;GNAQ;GPSM2;HERC1;HERC2;HPS4;IPO7;IQGAP2;IQSEC1;ITGA6;ITGAV;ITSN1;KANK1;KRIT1;LARS1;LRRK2;MCF2;MCF2L;MCF2L2;MON2;MYCBP2;MYO9A;NCKAP1L;NDEL1;NET1;NF1;NTRK2;OBSCN;OGT;PKP4;PLCB1;PLCG1;PLEKHG1;PLEKHG2;PREX1;PREX2;RAB11FIP2;RAB3GAP1;RAB3GAP2;RAB3IP;RABGAP1;RABGAP1L;RABGEF1;RABL3;RALGAPA1;RALGAPA2;RALGAPB;RALGPS1;RALGPS2;RAP1A;RAP1GDS1;RAPGEF1;RAPGEF2;RAPGEF6;RASA1;RASA2;RASA3;RASGEF1B;RASGRF2;RASGRP1;RASGRP3;RCBTB2;RGS12;RGS13;RGS5;RHOF;RIC1;RIC8B;RIN3;RMC1;RPGR;SBF2;SEMA4D;SERGEF;SGSM1;SGSM2;SH3BP5;SIPA1L1;SIPA1L2;SLC38A9;SMCR8;SNX13;SNX9;SOS1;SRGAP2;SRGAP2C;SRGAP3;STARD13;STXBP5;STXBP5L;SWAP70;SYDE2;TBC1D1;TBC1D14;TBC1D15;TBC1D2;TBC1D22A;TBC1D22B;TBC1D2B;TBC1D3;TBC1D3L;TBC1D4;TBC1D5;TBC1D8B;TBCD;TBCK;TRIO;TSC1;USP6NL;VAV2;VAV3;WASL;WNK1,191
GO_Molecular_Function_2026,Protein Serine/Threonine Kinase Activity (GO:0004674),3.2493447060857904e-09,1.1226485959526406e-06,8.015685720213091e-09,2.7694194163336232e-06,2.056190247181624,125,343,GC-robust,AAK1;ACVR1;AKT3;ALPK1;ATM;ATR;BCR;BMP2K;BRAF;BUB1;CAMK1D;CAMK2A;CAMK2D;CAMK2G;CAMK4;CASK;CCNK;CDC42BPA;CDC7;CDK11A;CDK11B;CDK13;CDK14;CDK19;CDK6;CDK8;CHUK;CLK1;CLK4;CSNK1A1;CSNK1D;CSNK1G3;DCAF1;DYRK1A;EIF2AK3;FAM20C;FYN;GAK;GRK3;GRK5;GSK3B;HIPK2;HIPK3;HUNK;IKBKB;IRAK3;LATS2;LMTK2;LRRK2;MAK;MAP3K1;MAP3K12;MAP3K14;MAP3K2;MAP3K20;MAP3K4;MAP3K5;MAP3K7;MAP3K9;MAP4K3;MAP4K4;MAP4K5;MAPK14;MAPK4;MAPK8;MAPK9;MAPKAP1;MAST4;MASTL;MTOR;NEK10;NEK11;NEK6;NEK7;NEK9;NLK;OXSR1;PAK1;PDK1;PIK3R4;PIKFYVE;PINK1;PKN2;PRKAA1;PRKACB;PRKCA;PRKCB;PRKCE;PRKCH;PRKCQ;PRKD3;PRKDC;PRP4K;PTK2B;RICTOR;RIPK2;ROCK1;ROCK2;RPTOR;SIK1;SIK2;SIK3;SLK;SMG1;SNRK;STK24;STK26;STK3;STK38;STK38L;STK39;TAF1;TAOK1;TBK1;TLK1;TLK2;TNIK;TOP1;TRIO;TRPM7;TTN;ULK4;VRK1;VRK2;WNK1,2,4,Protein Serine/Threonine Kinase Activity (GO:0004674);Phosphorylation (GO:0016310);Protein Phosphorylation (GO:0006468);Protein Modification Process (GO:0036211),AAK1;BCR;BRAF;CAMK2D;CAMK4;CDC42BPA;CDK11A;CDK11B;CSNK1A1;CSNK1D;DYRK1A;FAM20C;GSK3B;HIPK2;HIPK3;IKBKB;IRAK3;LATS2;LMTK2;LRRK2;MAK;MAP3K1;MAP3K12;MAP3K20;MAP3K9;MAP4K3;MAP4K4;MAPK4;MAPK8;MAPK9;MTOR;NEK10;NEK11;NEK6;NEK7;NLK;OXSR1;PIK3R4;PINK1;PKN2;PRKACB;PRKCA;PRKCB;PRKCH;PRKD3;PRKDC;ROCK2;SIK1;SIK2;SIK3;SNRK;STK24;STK26;STK3;STK38;STK38L;STK39;TBK1;TLK1;TLK2;TNIK;VRK1;VRK2;WNK1,64,AAK1;ATM;BCR;BIRC6;BRAF;CAMK2D;CAMK4;CDC42BPA;CDK11A;CDK11B;CSNK1A1;CSNK1D;CSNK1G3;DCAF1;DYRK1A;FAM20C;FER;FYN;GSK3B;HIPK2;HIPK3;IKBKB;ILF3;IRAK3;JAK2;LATS2;LMTK2;LRRK2;MAK;MAP3K1;MAP3K12;MAP3K20;MAP3K21;MAP3K7;MAP3K9;MAP4K3;MAP4K4;MAPK4;MAPK8;MAPK9;MERTK;MTOR;NEK1;NEK10;NEK11;NEK6;NEK7;NLK;OXSR1;PIK3R4;PINK1;PKN2;PPP4R1;PRKACB;PRKCA;PRKCB;PRKCH;PRKD3;PRKDC;PTK2B;PXK;ROCK1;ROCK2;RYK;SIK1;SIK2;SIK3;SLK;SMG1;SNRK;STK24;STK26;STK3;STK38;STK38L;STK39;STRADA;STRADB;TAF1;TBCK;TBK1;TEC;TLK1;TLK2;TNIK;VRK1;VRK2;WNK1,88,AAK1;ABI2;ACVR1;AKT3;ALPK1;ANXA1;ATF2;ATG5;ATG7;ATM;ATR;BCR;BIRC6;BMP2K;BRAF;BTRC;BUB1;CAMK1D;CAMK2A;CAMK2D;CAMK2G;CAMK4;CASK;CCNK;CDC42BPA;CDC7;CDK11A;CDK11B;CDK13;CDK14;CDK19;CDK6;CDK8;CHRM3;CHUK;CLK1;CLK4;CSNK1A1;CSNK1D;CSNK1G3;CTDP1;CTH;DCAF1;DGKA;DGKD;DGKE;DGKH;DYRK1A;EEF2K;EIF2AK3;EPM2A;F13A1;FAM20C;FBXO22;FBXW11;FER;FGGY;FLT1;FYN;GAK;GOLGA7;GRK3;GRK5;GSK3B;HHAT;HIPK2;HIPK3;HLCS;HUNK;IGF1R;IKBKB;ILF3;IRAK3;JAK2;KIT;LATS2;LMTK2;LRRK2;MAK;MANBA;MAP3K1;MAP3K12;MAP3K14;MAP3K2;MAP3K20;MAP3K21;MAP3K4;MAP3K5;MAP3K7;MAP3K9;MAP4K3;MAP4K4;MAP4K5;MAPK14;MAPK4;MAPK8;MAPK9;MAPKAP1;MAST4;MASTL;MERTK;MSRA;MTM1;MTMR3;MTMR6;MTOR;NEK1;NEK10;NEK11;NEK6;NEK7;NEK9;NLK;NTRK2;OGA;OGFOD1;OXSR1;PAK1;PANK3;PARP4;PDK1;PEAK1;PHEX;PHKA2;PIK3R4;PIKFYVE;PINK1;PKN2;PPEF2;PPM1A;PPP1CB;PPP1R12A;PPP2CA;PPP2R2A;PPP3CA;PPP3CC;PPP4R1;PRKAA1;PRKACB;PRKCA;PRKCB;PRKCE;PRKCH;PRKCQ;PRKD3;PRKDC;PRP4K;PTK2B;PTPN13;PTPN4;PTPRC;PTPRE;PXK;RABGGTB;RHBDD1;RICTOR;RIOX2;RIPK2;ROCK1;ROCK2;RPTOR;RYK;SIK1;SIK2;SIK3;SLK;SMG1;SNRK;SSH1;SSH2;ST3GAL1;ST6GALNAC2;ST8SIA4;STK24;STK26;STK3;STK38;STK38L;STK39;STRADA;STRADB;STT3B;SUMF1;TAF1;TAOK1;TBCK;TBK1;TEC;TLK1;TLK2;TNIK;TNKS;TOP1;TRIO;TRPM7;TTN;UBE2D3;ULK4;USP25;VRK1;VRK2;WNK1,202
GO_Molecular_Function_2026,Small GTPase Binding (GO:0031267),1.77970195897429e-07,4.919096214604938e-05,1.34925751668899e-06,0.0002663819840091692,2.17075360121304,76,201,GC-robust,ABCA1;ABI2;AFDN;AKAP13;ALS2;ANKFY1;AP1G1;BICD1;BRAF;CCDC186;CHML;CYRIB;DENND5B;DMXL2;DOCK1;DOCK2;DOCK3;DOCK4;DOCK5;DOCK7;EHBP1;ERC1;EVI5;EXOC2;EXOC5;EXOC8;FGD4;FGD6;GAPVD1;GCC2;GGA2;GIT2;GOLGA4;HACE1;HPS4;IPO7;IPO8;IQGAP2;KIF3A;KNTC1;LRRK2;MAPKAP1;MYCBP2;MYO5A;NDRG1;NGFR;PAK1;PICALM;PLEKHA8;PLEKHG1;PLEKHG2;RAB3GAP1;RAB3GAP2;RABGAP1;RABGAP1L;RABGEF1;RABGGTB;RANBP3;RAPGEF6;RIC1;RIN3;RNF152;RPTOR;SGSM1;SGSM2;SORL1;SRGAP2;STRN3;TRIP11;USP33;USP6NL;VPS39;WDR44;WHAMM;XPO4;XPO5,3,2,Small GTPase Binding (GO:0031267);GTPase Binding (GO:0051020),ABCA1;ABI2;AFDN;AKAP13;ALS2;ANKFY1;AP1G1;BICD1;BRAF;CCDC186;CHML;CYRIB;DENND5B;DMXL2;DOCK1;DOCK2;DOCK3;DOCK4;DOCK5;DOCK7;EHBP1;ERC1;EVI5;EXOC2;EXOC5;EXOC8;FGD4;FGD6;GAPVD1;GCC2;GGA2;GIT2;GOLGA4;HACE1;HPS4;IPO7;IPO8;IQGAP2;KIF3A;KNTC1;LRRK2;MAPKAP1;MYCBP2;MYO5A;NDRG1;NGFR;PAK1;PICALM;PLEKHA8;PLEKHG1;PLEKHG2;RAB3GAP1;RAB3GAP2;RABGAP1;RABGAP1L;RABGEF1;RABGGTB;RANBP3;RAPGEF6;RIC1;RIN3;RNF152;RPTOR;SGSM1;SGSM2;SORL1;SRGAP2;STRN3;TRIP11;USP33;USP6NL;VPS39;WDR44;WHAMM;XPO4;XPO5,76,ABCA1;ABI2;AFDN;AKAP13;ALS2;AMBRA1;ANKFY1;AP1G1;ATG16L1;BECN1;BICD1;BRAF;CCDC186;CHML;CYRIB;DENND5B;DMXL2;DOCK1;DOCK2;DOCK3;DOCK4;DOCK5;DOCK7;EHBP1;ERC1;EVI5;EXOC2;EXOC5;EXOC8;FGD4;FGD6;FNBP1L;GAPVD1;GCC2;GGA2;GIT2;GOLGA4;HACE1;HPS4;IARS1;IPO7;IPO8;IQGAP2;KIF3A;KNTC1;LCP1;LRRK2;MAPKAP1;MYCBP2;MYO5A;NDRG1;NGFR;PAK1;PICALM;PLEKHA8;PLEKHG1;PLEKHG2;RAB3GAP1;RAB3GAP2;RABGAP1;RABGAP1L;RABGEF1;RABGGTB;RANBP3;RAPGEF6;RASA1;RIC1;RIN3;RNF152;RPTOR;SGSM1;SGSM2;SORL1;SPTBN1;SRGAP2;STRN3;TRIP11;USP33;USP6NL;VPS39;WDR44;WHAMM;XPO4;XPO5,84,ABCA1;ABI2;AFDN;AKAP13;ALS2;AMBRA1;ANKFY1;AP1G1;ATG16L1;BECN1;BICD1;BRAF;CCDC186;CHML;CYRIB;DENND5B;DMXL2;DOCK1;DOCK2;DOCK3;DOCK4;DOCK5;DOCK7;EHBP1;ERC1;EVI5;EXOC2;EXOC5;EXOC8;FGD4;FGD6;FNBP1L;GAPVD1;GCC2;GGA2;GIT2;GOLGA4;HACE1;HPS4;IARS1;IPO7;IPO8;IQGAP2;KIF3A;KNTC1;LCP1;LRRK2;MAPKAP1;MYCBP2;MYO5A;NDRG1;NGFR;PAK1;PICALM;PLEKHA8;PLEKHG1;PLEKHG2;RAB3GAP1;RAB3GAP2;RABGAP1;RABGAP1L;RABGEF1;RABGGTB;RANBP3;RAPGEF6;RASA1;RIC1;RIN3;RNF152;RPTOR;SGSM1;SGSM2;SORL1;SPTBN1;SRGAP2;STRN3;TRIP11;USP33;USP6NL;VPS39;WDR44;WHAMM;XPO4;XPO5,84
GO_Biological_Process_2026,Regulation of Intracellular Signal Transduction (GO:1902531),6.87926080653003e-08,0.00020424525334587662,2.54996546958463e-07,0.0005047231652797844,1.9653644663972458,112,316,GC-robust,ABR;ACVR1;AKAP13;AKAP6;APP;ARAP1;ARHGAP10;ARHGAP11B;ARHGAP15;ARHGAP21;ARHGAP22;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF9;ATM;BCR;CAPN3;CARD9;CHN2;CLEC6A;CUL1;CYLD;DLG1;DNMBP;DOCK2;DOCK3;DOCK8;ECT2;EP300;EZR;FAM13A;FAM13B;FGD4;GNA12;GRAP;HIPK2;ITGAV;ITPR1;ITSN1;KAT6A;LRRK2;MALT1;MAP3K7;MAP4K4;MCF2;MCF2L;MTOR;MYO9A;NET1;NF1;OBSCN;PAK1;PDE3B;PHLPP1;PLCG2;PLEKHG1;PPM1A;PPP2CA;PREX1;PREX2;PRMT5;PTPN11;PTPN13;PTPN22;RASA1;RASA2;RASA3;RASGRF2;RASSF2;RHOF;RICTOR;SGMS1;SHOC2;SIRT1;SLA;SLC8A1;SNW1;SRGAP2;SRGAP3;STARD13;STK3;STRIP1;STRN;STRN3;SWAP70;SYDE2;TAB2;TAB3;TAF1;TBCK;TNIK;TRAF3;TRAF5;TRIO;TTI1;UFL1;ULK4;URB2;USP2;USP7;VAV2;VAV3;VRK2;WWC3;ZFAND6,4,1,Regulation of Intracellular Signal Transduction (GO:1902531),ABR;ACVR1;AKAP13;AKAP6;APP;ARAP1;ARHGAP10;ARHGAP11B;ARHGAP15;ARHGAP21;ARHGAP22;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF9;ATM;BCR;CAPN3;CARD9;CHN2;CLEC6A;CUL1;CYLD;DLG1;DNMBP;DOCK2;DOCK3;DOCK8;ECT2;EP300;EZR;FAM13A;FAM13B;FGD4;GNA12;GRAP;HIPK2;ITGAV;ITPR1;ITSN1;KAT6A;LRRK2;MALT1;MAP3K7;MAP4K4;MCF2;MCF2L;MTOR;MYO9A;NET1;NF1;OBSCN;PAK1;PDE3B;PHLPP1;PLCG2;PLEKHG1;PPM1A;PPP2CA;PREX1;PREX2;PRMT5;PTPN11;PTPN13;PTPN22;RASA1;RASA2;RASA3;RASGRF2;RASSF2;RHOF;RICTOR;SGMS1;SHOC2;SIRT1;SLA;SLC8A1;SNW1;SRGAP2;SRGAP3;STARD13;STK3;STRIP1;STRN;STRN3;SWAP70;SYDE2;TAB2;TAB3;TAF1;TBCK;TNIK;TRAF3;TRAF5;TRIO;TTI1;UFL1;ULK4;URB2;USP2;USP7;VAV2;VAV3;VRK2;WWC3;ZFAND6,112,ABR;ACVR1;AKAP13;AKAP6;APP;ARAP1;ARHGAP10;ARHGAP11B;ARHGAP15;ARHGAP21;ARHGAP22;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF9;ATM;BCR;CAPN3;CARD9;CHN2;CLEC6A;CUL1;CYLD;DLG1;DNMBP;DOCK2;DOCK3;DOCK8;ECT2;EP300;EZR;FAM13A;FAM13B;FGD4;GNA12;GRAP;HIPK2;ITGAV;ITPR1;ITSN1;KAT6A;LRRK2;MALT1;MAP3K7;MAP4K4;MCF2;MCF2L;MTOR;MYO9A;NET1;NF1;OBSCN;PAK1;PDE3B;PHLPP1;PLCG2;PLEKHG1;PPM1A;PPP2CA;PREX1;PREX2;PRMT5;PTPN11;PTPN13;PTPN22;RASA1;RASA2;RASA3;RASGRF2;RASSF2;RHOF;RICTOR;SGMS1;SHOC2;SIRT1;SLA;SLC8A1;SNW1;SRGAP2;SRGAP3;STARD13;STK3;STRIP1;STRN;STRN3;SWAP70;SYDE2;TAB2;TAB3;TAF1;TBCK;TNIK;TRAF3;TRAF5;TRIO;TTI1;UFL1;ULK4;URB2;USP2;USP7;VAV2;VAV3;VRK2;WWC3;ZFAND6,112,ABR;ACVR1;AKAP13;AKAP6;APP;ARAP1;ARHGAP10;ARHGAP11B;ARHGAP15;ARHGAP21;ARHGAP22;ARHGAP26;ARHGAP31;ARHGAP32;ARHGAP35;ARHGAP5;ARHGAP6;ARHGAP8;ARHGEF11;ARHGEF12;ARHGEF9;ATM;BCR;CAPN3;CARD9;CHN2;CLEC6A;CUL1;CYLD;DLG1;DNMBP;DOCK2;DOCK3;DOCK8;ECT2;EP300;EZR;FAM13A;FAM13B;FGD4;GNA12;GRAP;HIPK2;ITGAV;ITPR1;ITSN1;KAT6A;LRRK2;MALT1;MAP3K7;MAP4K4;MCF2;MCF2L;MTOR;MYO9A;NET1;NF1;OBSCN;PAK1;PDE3B;PHLPP1;PLCG2;PLEKHG1;PPM1A;PPP2CA;PREX1;PREX2;PRMT5;PTPN11;PTPN13;PTPN22;RASA1;RASA2;RASA3;RASGRF2;RASSF2;RHOF;RICTOR;SGMS1;SHOC2;SIRT1;SLA;SLC8A1;SNW1;SRGAP2;SRGAP3;STARD13;STK3;STRIP1;STRN;STRN3;SWAP70;SYDE2;TAB2;TAB3;TAF1;TBCK;TNIK;TRAF3;TRAF5;TRIO;TTI1;UFL1;ULK4;URB2;USP2;USP7;VAV2;VAV3;VRK2;WWC3;ZFAND6,112
