,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
418,GO_Biological_Process_2026,Cellular Response to UV-B (GO:0071493),0.0033286139228765137,0.04306001737494735,0,0,5.792524682651622,33.047507770592745,MAPK11;MFAP4;CDKN1A;STK11;HYAL2;HYAL3;CRIP1
419,GO_Biological_Process_2026,Glycosaminoglycan Catabolic Process (GO:0006027),0.0033286139228765137,0.04306001737494735,0,0,5.792524682651622,33.047507770592745,TGFB1;HYAL2;HYAL3;GUSB;GNS;SGSH;SLC9A1
421,GO_Biological_Process_2026,Positive Regulation of Brown Fat Cell Differentiation (GO:0090336),0.0033286139228765137,0.04306001737494735,0,0,5.792524682651622,33.047507770592745,CBX4;TFE3;SOX13;PIM1;METRNL;ZBTB7B;RREB1
420,GO_Biological_Process_2026,Keratan Sulfate Proteoglycan Biosynthetic Process (GO:0018146),0.0033286139228765137,0.04306001737494735,0,0,5.792524682651622,33.047507770592745,B3GNT7;ST3GAL4;B3GNT2;ST3GAL1;CHST2;ST3GAL2;ST3GAL3
416,GO_Biological_Process_2026,Monocarboxylic Acid Catabolic Process (GO:0072329),0.003317777058571984,0.04306001737494735,0,0,3.762407992430924,21.4775565856362,PLA2G15;FAAH;ACOT7;LDHD;NUDT19;ACAA1;FAH;LPIN1;LPIN3;PPARD
417,GO_Biological_Process_2026,Response to Amino Acid Starvation (GO:1990928),0.003324304639646292,0.04306001737494735,0,0,2.514034667204925,14.346325649027392,CDKN1A;SZT2;NPRL2;NPRL3;KICS2;TFEB;WDR24;ITFG2;MTOR;FLCN;RRAGA;LARP1;DEPDC5;KPTN;TRIM32;GCN1;MAPK3
423,GO_Biological_Process_2026,Regulation of Mast Cell Degranulation (GO:0043304),0.0033286139228765137,0.04306001737494735,0,0,5.792524682651622,33.047507770592745,FGR;CD84;CD300A;FES;STXBP2;LGALS9;UNC13D
422,GO_Biological_Process_2026,Positive Regulation of mRNA Metabolic Process (GO:1903313),0.0033286139228765137,0.04306001737494735,0,0,5.792524682651622,33.047507770592745,MOV10;UPF1;CNOT1;KHSRP;ZC3H12A;PRR5L;GTPBP1
424,GO_Biological_Process_2026,Transcription by RNA Polymerase II (GO:0006366),0.0033682689479509415,0.0434704827753198,0,0,1.5885617021276597,9.044247825399376,GMEB2;ELL;THRA;PPP1R10;ARRB2;MED16;SNAPC4;NELFB;NELFA;NELFE;KLF13;SSU72;GTF2F1;MED26;TFDP1;WDR82;MED20;RARA;CTDP1;ELOF1;NFIX;MAZ;SUPT4H1;GTF2E1;SUPT6H;RXRB;MNT;RXRA;POLR2A;DEAF1;TAF1C;POLR2C;POLR2E;E2F2;POLR2F;POLR2H;ZBTB7B;RREB1;VDR;MBD1;NR1H2;ADRM1;SUPT5H;GTF2H4;PPP1CA;CDK9;ERCC3;NFIC;ERCC2;TCEA2;TAF8;PAF1;TAF6;TAF4
425,GO_Biological_Process_2026,Positive Regulation of Double-Strand Break Repair (GO:2000781),0.0033856535611232028,0.043592276485353916,0,0,1.9124964255075778,10.878678071109196,SMARCD1;SMARCD2;SMARCB1;SMARCD3;TRRAP;PNKP;WAS;FOXM1;ACTB;MRNIP;KAT5;VPS72;RUVBL2;RUVBL1;BCL7B;DPF2;EP400;DMAP1;PIAS4;PARP3;SMARCC2;KMT5C;PRMT1;DDX11;ARID1A;SMARCA4;RNF126;TIMELESS;HDGFL2;WRAP53
427,GO_Biological_Process_2026,Regulation of T Cell Mediated Cytotoxicity (GO:0001914),0.0034379881214299437,0.04385433685126335,0,0,2.989714476212888,16.96025805406433,RIPK3;HLA-B;HLA-C;CD1E;HLA-A;CD1C;HLA-F;AGER;HLA-G;HLA-E;CEACAM1;FADD;IL12RB1
426,GO_Biological_Process_2026,Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924),0.0034379881214299437,0.04385433685126335,0,0,2.989714476212888,16.96025805406433,MAP2K3;NOTCH1;EGR3;FLT4;DAB2IP;PIK3CD;RELA;VEGFA;ERN1;NR4A1;MYO1C;MAPKAPK2;PRKD2
429,GO_Biological_Process_2026,Regulation of Small Molecule Metabolic Process (GO:0062012),0.0034379881214299437,0.04385433685126335,0,0,2.989714476212888,16.96025805406433,ACADVL;EPHX2;RORC;ZFP92;FOXK1;ADIPOR1;BCKDK;DGKQ;MLYCD;FGFR4;PDK2;ABCG1;CES1
428,GO_Biological_Process_2026,Regulation of Gluconeogenesis (GO:0006111),0.0034379881214299437,0.04385433685126335,0,0,2.989714476212888,16.96025805406433,ZNF692;MTCL2;MST1;SIRT7;CLK2;GNMT;DDB1;KAT2A;DGKQ;EP300;SIK1;OGT;PDK2
6812,GO_Cellular_Component_2026,TORC2 Complex (GO:0031932),0.009254924742612957,0.04402469604898906,0,0,6.894019504171073,32.28193203867737,PRR5;MLST8;PRR5L;MTOR;TTI1
6813,GO_Cellular_Component_2026,Endolysosome Membrane (GO:0036020),0.009283468514678128,0.04402469604898906,0,0,3.677815004212465,17.21040901436791,RNF167;ABCB6;ATG16L1;TLR8;AP2A1;LDLR;TPCN2;AP2M1
430,GO_Biological_Process_2026,Response to Lipopolysaccharide (GO:0032496),0.003466189430992664,0.044111482665881115,0,0,1.7273304959508187,9.784808084671637,CX3CR1;OTUD5;SCARB1;GFI1;TNFAIP3;NOD2;TNF;RELA;PRDX3;CYP27B1;ZFP36;SBNO2;IRAK1;ZC3H12A;NLRP3;LGALS9;CCR5;GIT1;UPF1;TRIM41;NOS3;NFKBIL1;CD180;DAB2IP;LDOC1;NR1D1;TICAM1;TNFRSF1B;MMP9;NR4A1;MAPKAPK3;CD6;TNIP1;MAPKAPK2;PAF1;BPI;TRIB1;CACTIN;CD68;MYD88
431,GO_Biological_Process_2026,Positive Regulation of Stress Fiber Assembly (GO:0051496),0.0034836548389570268,0.0441289764242016,0,0,2.7001197494473104,15.281795639879443,TGFB3;FHOD1;PXN;LIMK1;TESK1;ARHGEF10L;SORBS3;PPM1F;AMOT;CDC42;RGCC;EVL;NF2;EPHA1;RAPGEF3
432,GO_Biological_Process_2026,Protein Localization to Mitochondrion (GO:0070585),0.0034836548389570268,0.0441289764242016,0,0,2.7001197494473104,15.281795639879443,TRABD;BCAP31;MOAP1;TOMM40;AIP;HK2;HK1;MAVS;PITRM1;FKBP8;SARM1;AKT1;PIN1;PMPCA;TOMM5
433,GO_Biological_Process_2026,Regulation of B Cell Receptor Signaling Pathway (GO:0050855),0.003516923753259818,0.04444775757288042,0,0,4.1382716049382715,23.381932302045367,FCMR;CD300A;CD81;CD5;CD19;GPS2;LPXN;PTPN6;FCGR2B
434,GO_Biological_Process_2026,Proteoglycan Catabolic Process (GO:0030167),0.00356050525949118,0.044689636952652455,0,0,4.729022344257753,26.661531946957933,GALNS;NAGLU;IDUA;GPC1;GUSB;GNS;SGSH;SULF2
435,GO_Biological_Process_2026,Regulation of Oxidative Phosphorylation (GO:0002082),0.00356050525949118,0.044689636952652455,0,0,4.729022344257753,26.661531946957933,MLXIPL;VCP;ACTN3;SHMT2;PPIF;MACROH2A1;ABCD1;SIRT3
