Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Biological_Process_2026,RNA Processing (GO:0006396),0.0001204096218088,0.029206119783451653,0.0006398803494799,0.09505422591523914,1.605286503781268,77,287,n.s.,ARL6IP4;BCAS2;CLP1;DKC1;DTWD2;EBNA1BP2;EXOSC1;EXOSC4;EXOSC5;EXOSC6;EXOSC8;FASTK;FBL;GEMIN2;HNRNPA0;IMP3;IMP4;INTS15;INTS5;ISG20;KHDRBS1;LSM3;LSM4;LSM5;LSM6;LYAR;MAGOH;MAGOHB;METTL5;MRM1;MRTO4;NCBP2;NOB1;NOP53;PCIF1;PDCD7;PIH1D1;PIN4;POP4;POP5;POP7;PRMT1;RBM3;RBM8A;RBPMS;RP9;RPP21;RPP25;RPP40;RRP36;RRP9;SBDS;SCNM1;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPF;SNRPG;SNRPN;SRSF2;SRSF7;SSB;THG1L;TRMT1;TRMT10C;TRMT61A;TSEN34;TSEN54;TUT1;USP39;WBP4;WDR18;ZCRB1;ZNF830
GO_Biological_Process_2026,Negative Regulation of mRNA Processing (GO:0050686),0.0001208435378714,0.029206119783451653,0.0002076656828554,0.05486072000464666,4.360877985797289,14,28,n.s.,C1QBP;PCBP4;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF10;SRSF12;SRSF6;SRSF7
GO_Biological_Process_2026,"CD8-positive, Alpha-Beta T Cell Homeostasis (GO:0160165)",0.0001232281635055,0.029206119783451653,0.0002505525875308,0.057260902888769755,7.844625967325881,9,14,n.s.,PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB8;PSMB9
GO_Biological_Process_2026,Formation of Cytoplasmic Translation Initiation Complex (GO:0001732),0.000131643798384,0.029206119783451653,0.0002505525875308,0.057260902888769755,7.844625967325881,9,14,n.s.,EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M
GO_Biological_Process_2026,Ribosome Biogenesis (GO:0042254),0.0001327104062863,0.029206119783451653,0.0003927089678732,0.07623636373276248,1.9783273688769347,43,138,n.s.,CINP;DKC1;EBNA1BP2;EIF1AX;EIF6;EXOSC4;EXOSC5;FBL;FSAF1;GRWD1;GTF3A;IMP3;IMP4;KRR1;LYAR;MALSU1;METTL5;MRM1;MRTO4;NGDN;NIP7;NOB1;NOL7;NOP16;NOP53;NPM1;PAK1IP1;PDCD2;PIH1D1;PIN4;POP4;RAN;RBIS;RRP36;RRP9;RRS1;RSL24D1;SBDS;SNU13;UTP11;UTP3;WDR18;WDR46
GO_Biological_Process_2026,RNA Splicing (GO:0008380),0.0001497838401426,0.031786270647404614,0.0007089066087723,0.10029340641250015,2.149818036791465,32,97,n.s.,ARL6IP4;BCAS2;GEMIN2;LSM4;LSM6;MAGOH;MAGOHB;NCBP2;PDCD7;PRMT1;RBM8A;RP9;RTCB;SCNM1;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPF;SNRPG;SNRPN;SRSF10;SRSF2;SRSF7;TXNL4A;USP39;WBP4;WDR83;ZBTB8OS;ZCRB1
GO_Cellular_Component_2026,U2-type Catalytic Step 2 Spliceosome (GO:0071007),0.0021277484553745,0.032883385219424084,0.0061500558422252,0.07650069462280126,2.905427690542769,12,30,n.s.,BCAS2;CWC15;PPIE;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SYF2
GO_Cellular_Component_2026,Eukaryotic 43S Preinitiation Complex (GO:0016282),0.002408492079081,0.03509757220550691,0.0055030352051579,0.07196276806744946,17.417221387159117,4,5,n.s.,EIF1;EIF1AX;EIF1B;EIF3H
GO_Cellular_Component_2026,BLOC-1 Complex (GO:0031083),0.0024086569160642,0.03509757220550691,0.0029980646106632,0.04368608432680662,4.979153234472383,8,15,GC-robust,BCAS4;BLOC1S1;BLOC1S2;BLOC1S3;BLOC1S4;BLOC1S5;KXD1;SNAPIN
GO_Biological_Process_2026,Regulation of Proteasomal Protein Catabolic Process (GO:0061136),0.0001877606275611,0.03847150513682952,0.0003226633744519,0.06847377753547106,2.4451197927908486,28,78,n.s.,ADRM1;DDRGK1;F8A1;GABARAPL2;HERPUD1;HSP90AB1;NUDT15;PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC3;PSMC4;PSMC5;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RAD23A;SEM1;UBB
GO_Biological_Process_2026,Removal of Superoxide Radicals (GO:0019430),0.00021041116448,0.04167543797800533,0.0002215848670669,0.05486072000464666,15.24914052428019,7,9,n.s.,CCS;NOS3;NQO1;PARK7;PRDX1;PRDX2;SOD1
GO_Biological_Process_2026,Mitochondrial Respirasome Assembly (GO:0097250),0.000226401271981,0.04339601155197103,0.0002734541580354,0.060180170631346175,26.137056928034372,6,7,n.s.,HIGD1A;HIGD1B;HIGD2A;MTLN;RAB5IF;STMP1
GO_Cellular_Component_2026,Azurophil Granule Lumen (GO:0035578),0.0033246067787334,0.0470985960320565,0.0018230254012796,0.027899149410354,2.1819848975188783,26,78,GC-robust,AGA;ARG1;C6ORF120;CCT2;CCT8;DPP7;FABP5;FTL;GRN;GUSB;HEBP2;NAPRT;NPC2;ORM2;PA2G4;PLAC8;PRDX6;PRSS2;PRSS57;PTGES2;RETN;RNASET2;TRAPPC1;TUBB;TUBB4B;VAT1
GO_Biological_Process_2026,Chaperone-mediated Protein Complex Assembly (GO:0051131),0.0002642191144878,0.04906218682145336,0.0005860686622792,0.09265248117686682,5.448021930767577,10,18,n.s.,CCT2;DNLZ;HOPX;HSP90AA1;HSP90AB1;HSPA1A;PFDN6;PSMG2;PSMG3;PTGES3
GO_Biological_Process_2026,Proteasome Assembly (GO:0043248),0.0002747117252643,0.04919290611804947,0.0003977326280235,0.07623636373276248,8.714807650977862,8,12,n.s.,ADRM1;POMP;PSMB5;PSMD10;PSMD9;PSMG2;PSMG3;PSMG4
GO_Biological_Process_2026,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),0.0002888589622822,0.04919290611804947,0.000454439676386,0.08438376740892538,2.90871220282985,20,50,n.s.,ANG;CAMP;CCL20;CCL28;CCL4;CCL5;F2;FAM3A;FAU;GAPDH;GNLY;HMGN2;LEAP2;LGALS3;POMC;RNASE6;S100A9;TOR2A;XCL1;XCL2
GO_Biological_Process_2026,Ribosomal Large Subunit Biogenesis (GO:0042273),0.0002897596287667,0.04919290611804947,0.0005221782417948,0.09054362156918679,3.2239074261318956,17,40,n.s.,BRIX1;CINP;EBNA1BP2;EIF6;GTF3A;MALSU1;MRTO4;NIP7;NOP16;NOP53;NPM1;NSA2;PAK1IP1;RRP15;RRS1;RSL24D1;TRMT112
GO_Cellular_Component_2026,Vacuolar Lumen (GO:0005775),0.0042173991896489,0.05660193649265629,0.0015027723634736,0.02472302920553342,1.8464363814879279,41,138,GC-driven,ACAN;AGA;ARG1;C6ORF120;CCT2;CCT8;CHID1;CTSD;CTSF;CTSL;DPP7;FABP5;FTL;GRN;GUSB;GZMB;HEBP2;HSP90AA1;HSPA8;HYAL1;IDS;NAGLU;NAPRT;NPC2;OMD;ORM2;PA2G4;PLAC8;PPT1;PRDX6;PRF1;PRSS2;PRSS57;PTGES2;RETN;RNASET2;SMPD1;TRAPPC1;TUBB;TUBB4B;VAT1
