Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Biological_Process_2026,RRNA Metabolic Process (GO:0016072),0.0001587160313889,0.017452885081246074,0.0001091145607179,0.014398272478730892,2.6071275972844234,34,92,GC-robust,DEDD2;EBNA1BP2;EXOSC4;EXOSC5;EXOSC6;FBL;GEMIN4;GTF3A;IMP3;IMP4;LYAR;METTL5;MRM1;MRTO4;MYC;NIFK;NOB1;NOP53;PIH1D1;PIN4;POP4;RPL11;RPL14;RPL26;RPL27;RPL35A;RPL5;RPL7;RRP36;RRP9;SBDS;SIRT7;TRIR;WDR18
GO_Biological_Process_2026,[2Fe-2S] Cluster Assembly (GO:0044571),0.0001619626233074,0.01748607376726075,0.0003057140551833,0.03425151055997048,15.514937286202963,7,9,GC-robust,FDX2;FXN;GLRX5;HSCB;ISCU;NDUFAB1;NFS1
GO_Biological_Process_2026,Regulation of Protein Catabolic Process (GO:0042176),0.0001834865069155,0.019456122822575698,0.0004298504920536,0.042540870363571286,2.0385516708593268,49,156,GC-robust,ADRM1;ATP5IF1;ATRAID;DDRGK1;DNAAF4;DTL;EEF1A1;EEF1A2;FLNA;FURIN;GSK3A;HSP90AA1;MAD2L1;MAD2L2;NDUFA13;NQO1;NUDT15;OAZ1;ODC1;PIN1;PPP2R3A;PSMA4;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC3;PSMC4;PSMC5;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;RBX1;RILP;SEM1;SNF8;SNX3;TMEM9;TNF;TNFSF12;UBB;VPS28
GO_Cellular_Component_2026,Cytoplasmic Side of Lysosomal Membrane (GO:0098574),0.0014048002724217,0.020469946826716198,0.0003694590463957,0.006103934024361775,7.981519507186857,9,14,GC-robust,BLOC1S1;BLOC1S2;BORCS6;BORCS7;BORCS8;EEF1A1;EEF1A2;KXD1;SNAPIN
GO_Biological_Process_2026,Lysosomal Lumen Acidification (GO:0007042),0.0002364534492049,0.024632641778573616,0.0001157652661108,0.0149437858731724,5.768211920529801,13,23,GC-robust,ATP6AP1;ATP6AP2;ATP6V0B;ATP6V0C;ATP6V1F;CLN5;GRN;LAMP1;PPT1;TCIRG1;TMEM9;VMA21;VMA22
GO_Biological_Process_2026,COPII Vesicle Coating (GO:0048208),0.0002685611781255,0.027495108201883084,0.0003342582944573,0.03549723018665043,5.323287671232876,12,22,GC-robust,PDCD6;SAR1B;TMED10;TMED2;TRAPPC1;TRAPPC2;TRAPPC2B;TRAPPC2L;TRAPPC3;TRAPPC4;TRAPPC5;TRAPPC6A
GO_Biological_Process_2026,Removal of Superoxide Radicals (GO:0019430),0.0003011893550222,0.029984947638131507,0.0003057140551833,0.03425151055997048,15.514937286202963,7,9,GC-robust,CCS;NOS3;NQO1;PARK7;PRDX1;PRDX2;SOD1
GO_Biological_Process_2026,Proteasome Assembly (GO:0043248),0.0003029802725308,0.029984947638131507,0.0005645630610239,0.05185713763201171,8.866788321167883,8,12,n.s.,ADRM1;POMP;PSMB5;PSMD10;PSMD9;PSMG2;PSMG3;PSMG4
GO_Biological_Process_2026,Innate Immune Response in Mucosa (GO:0002227),0.0003157049888216,0.03073206923971575,0.0007602604960819,0.06358347641879328,6.650924024640657,9,15,n.s.,CAMP;FAU;H2BC10;H2BC11;H2BC12;H2BC26;H2BC3;H2BC9;RPL39
GO_Cellular_Component_2026,"RNA Polymerase II, Core Complex (GO:0005665)",0.0022212255535405,0.03146736200849042,0.0014311232126961,0.020359292015078332,5.700498679964799,9,16,GC-robust,POLR2C;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L
GO_Biological_Process_2026,Negative Regulation of RNA Splicing (GO:0033119),0.000371523460863,0.03558235984845958,0.0012832643232592,0.09407436483349542,3.6535887996130385,14,31,n.s.,C1QBP;PCBP4;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF12;SRSF6;SRSF7;TMBIM6
GO_Biological_Process_2026,RRNA Processing (GO:0006364),0.0003925385293318,0.03699831408209887,0.0015343200845351,0.09755092035898916,2.0400940527830707,39,124,n.s.,C1D;EBNA1BP2;EIF6;EXOSC4;EXOSC5;FBL;FSAF1;GEMIN4;IMP3;IMP4;LSM6;LYAR;METTL5;MRM1;MRTO4;NOB1;NOL7;NOP53;NSA2;PIH1D1;PIN4;POP4;RPL11;RPL14;RPL26;RPL27;RPL35A;RPL5;RPL7;RPL7A;RRP36;RRP9;SBDS;SNU13;TRMT112;TSR3;UTP11;WDR18;WDR46
GO_Biological_Process_2026,"Negative Regulation of mRNA Splicing, via Spliceosome (GO:0048025)",0.0004160567246677,0.038602262985575043,0.0009100853973321,0.07018294921244168,4.119303167716048,13,27,n.s.,C1QBP;PCBP4;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF12;SRSF6;SRSF7
GO_Biological_Process_2026,Substantia Nigra Development (GO:0021762),0.0004487386565547,0.04099400219418167,0.0007296884729084,0.06279550945116057,3.550274223034735,16,36,n.s.,ACTB;ATP5PB;ATP5PF;CALM1;CALM2;CALM3;CKB;CNP;COX6B1;DYNLL1;G6PD;LDHA;NDUFS3;RHOA;SYNGR3;YWHAH
GO_Biological_Process_2026,DNA Metabolic Process (GO:0006259),0.00046916391185,0.041715636468483086,0.0103946717080337,0.40906996498808834,1.5094993929123608,81,320,n.s.,ACD;APEX1;BTG2;C1ORF146;CDC34;CENPS;CINP;CNBP;DCTPP1;DUT;EID3;EME2;ERCC1;FANCG;FEN1;GADD45A;GINS2;GLRX2;GRWD1;GTF2H3;HINFP;HMGB1;HMGB2;HNRNPAB;HPF1;HUS1B;ISG20;LRWD1;MAD2L2;MEN1;MUTYH;NABP2;NEIL1;NME1;NME3;NOP53;NPM1;NSMCE3;NT5M;NTHL1;NUDT1;NUDT15;PARK7;PARP1;PCLAF;PNKP;POLD2;POLE2;POLE3;PSMA4;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PTGES3;PTMS;PURA;RAD51C;RAD52;RAD9B;RAN;REC114;RFC4;RNASEH2A;RPA2;RUVBL2;SET;SHMT1;SHOC1;SSBP1;SUMO1;TERF2IP;TRIM28;UBE2B;UBE2T;UBE2V2;XPA;ZPR1
GO_Biological_Process_2026,Negative Regulation of Stress-Activated MAPK Cascade (GO:0032873),0.0004706883872328,0.041715636468483086,0.0003629544532573,0.0378109393586289,26.592339261285908,6,7,GC-robust,FOXM1;GSTP1;IGBP1;MYC;PPIA;QARS1
GO_Biological_Process_2026,"Vesicle Targeting, Rough ER to cis-Golgi (GO:0048207)",0.0004853899976259,0.042385967733861676,0.0005726143253808,0.05185713763201171,4.839103362391034,12,23,n.s.,PDCD6;SAR1B;TMED10;TMED2;TRAPPC1;TRAPPC2;TRAPPC2B;TRAPPC2L;TRAPPC3;TRAPPC4;TRAPPC5;TRAPPC6A
GO_Biological_Process_2026,Cellular Response to UV (GO:0034644),0.0004985963264834,0.042908188212441,0.0005567264423024,0.05185713763201171,2.708646333085726,25,66,n.s.,ATF4;AURKB;BAK1;COPS9;CRIP1;ERCC1;H2AC25;HYAL1;HYAL2;MAPK11;MAPK13;MYC;NPM1;NSMCE3;PARP1;RBX1;RHNO1;RPL26;RUVBL2;SMPD1;TIMP1;TMEM161A;TRIAP1;XPA;YY1
GO_Biological_Process_2026,Proteasomal Ubiquitin-Independent Protein Catabolic Process (GO:0010499),0.0005211813925607,0.04421107298607766,0.0015267328151113,0.09755092035898916,4.926973984481972,10,19,n.s.,MIDN;PSMA4;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6
GO_Biological_Process_2026,Vacuolar Acidification (GO:0007035),0.0005299649147468,0.04432298117980984,0.0003301381425756,0.03549723018665043,3.9451553930530165,16,34,GC-robust,ATP6AP1;ATP6AP2;ATP6V0B;ATP6V0C;ATP6V0E1;ATP6V0E2;ATP6V1F;CLN5;GRN;LAMP1;PPT1;ROGDI;TCIRG1;TMEM9;VMA21;VMA22
GO_Cellular_Component_2026,Cytolytic Granule (GO:0044194),0.0032605074865922,0.044942130220595185,0.0012052248447103,0.018626202145522814,13.295485636114911,6,8,GC-robust,GNLY;GZMB;LAMP1;NKG7;PRF1;STXBP2
GO_Biological_Process_2026,Negative Regulation of mRNA Processing (GO:0050686),0.0005777728228079,0.04723704167471552,0.0013913485993327,0.09755092035898916,3.844485042247088,13,28,n.s.,C1QBP;PCBP4;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF12;SRSF6;SRSF7
GO_Biological_Process_2026,Iron-sulfur Cluster Assembly (GO:0016226),0.0005886731363976,0.04723704167471552,0.0005763844869843,0.05185713763201171,4.4364010047956155,13,26,n.s.,BOLA3;CIAO1;CIAO2B;CIAPIN1;FDX2;FXN;GLRX5;HSCB;ISCA2;ISCU;NDUFAB1;NFS1;NUBP2
GO_Biological_Process_2026,Metallo-sulfur Cluster Assembly (GO:0031163),0.0005886731363976,0.04723704167471552,0.0005763844869843,0.05185713763201171,4.4364010047956155,13,26,n.s.,BOLA3;CIAO1;CIAO2B;CIAPIN1;FDX2;FXN;GLRX5;HSCB;ISCA2;ISCU;NDUFAB1;NFS1;NUBP2
GO_Cellular_Component_2026,TIM22 Mitochondrial Import Inner Membrane Insertion Complex (GO:0042721),0.0036843979728619,0.04944849910946234,0.0066293922634903,0.08452475135950133,17.72014585232452,4,5,n.s.,TIMM10;TIMM10B;TIMM22;TIMM29
GO_Biological_Process_2026,Regulation of Lysosome Size (GO:0062196),0.0008931836980733,0.06313958094237208,0.0003057140551833,0.03425151055997048,15.514937286202963,7,9,GC-driven,BLOC1S1;BLOC1S2;BORCS6;BORCS7;BORCS8;KXD1;SNAPIN
GO_Cellular_Component_2026,Vesicle (GO:0031982),0.0092884120673766,0.10766113987186514,0.0020326182140361,0.02801716997725435,1.8070383427448287,54,187,GC-driven,ACRV1;ACTB;AKT1;ANXA10;ANXA9;ARRDC1;ATP1A3;BIN1;CALM1;CALM2;CALM3;CAPS;CBR1;CD81;CETP;CFL1;CIB1;CLIC1;COL6A2;CST3;CTSF;CYB561D2;DGKQ;DPP7;EDIL3;EFEMP2;EPS8L2;GAPDH;GIPC1;GNAI2;GNB2;GSTP1;HSPA1A;HSPA1B;ITGB2;MAN1B1;MIF;MVB12A;MYL6;NHERF1;PKM;PPIA;RAB34;RAB4A;RHOA;STX10;TAGLN2;TUBB4B;UBA52;UBB;UBC;VAMP2;VAMP8;WDR54
