Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Cellular_Component_2026,Cytoplasmic Vesicle Lumen (GO:0060205),5.51344660748697e-07,2.811857769818355e-05,2.263587903794e-07,1.2826998121499333e-05,3.0935998948315784,47,110,GC-robust,A1BG;ACTR1B;APRT;ARPC5;C1ORF35;CCT8;CFD;CSNK2B;CSTB;DBH;DYNLT1;EEF1A1;EEF2;EPX;GHDC;GMFG;GPI;GSTP1;GZMB;HMGB1;HSP90AA1;HSP90AB1;HSPA6;HSPA8;IMPDH1;MIF;NME2;PKM;POMC;PPIA;PPIE;PRDX4;PRF1;PSMA5;PSMB1;PSMC3;PSMD2;PSMD3;PSMD6;PSMD7;S100A11;S100A8;S100A9;S100P;SERPINB1;SRP14;XRCC6
GO_Cellular_Component_2026,U2-type Precatalytic Spliceosome (GO:0071005),7.70109191839129e-07,3.570506253072325e-05,5.3569567998746e-06,0.00021015753599508045,4.135489325723949,25,50,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MFAP1;PHF5A;PRPF31;RBMX2;RNF113A;SF3A2;SF3B4;SF3B5;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4A
GO_Biological_Process_2026,"RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)",3.2394351169618e-08,3.8484489189506184e-05,6.64369088720377e-06,0.004932940483748799,2.2272297051328724,66,189,GC-robust,BCAS2;C9ORF78;CACTIN;CD2BP2;CIRBP;CRIPT;CWC15;ESS2;FAM32A;FRG1;GEMIN6;GPKOW;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MFAP1;NKAP;PDCD7;PHF5A;PPIE;PPIL3;PRPF31;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3A2;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SYF2;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WDR83;XAB2;YJU2;ZCRB1;ZNF830
GO_Cellular_Component_2026,Precatalytic Spliceosome (GO:0071011),1.42010708110533e-06,6.035455094697652e-05,8.45317909441197e-06,0.00028740808921000696,3.840320144971308,26,54,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MFAP1;PHF5A;PRPF31;RBMX2;RNF113A;SF3A2;SF3B4;SF3B5;SNRNP35;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4A
GO_Cellular_Component_2026,U4 snRNP (GO:0005687),1.81653317337238e-06,7.126399372460876e-05,6.56648678620795e-06,0.00023920773292614674,37.139456498841376,9,10,GC-robust,PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN
GO_Biological_Process_2026,"MRNA Splicing, via Spliceosome (GO:0000398)",1.03117752656046e-07,0.00010208657512948554,2.99452044127646e-05,0.012705322443701553,2.007881666122237,74,227,GC-robust,BCAS2;C9ORF78;CACTIN;CD2BP2;CIRBP;COIL;CRIPT;CWC15;ESS2;FAM32A;FRG1;GEMIN2;GEMIN4;GEMIN6;GPKOW;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MFAP1;NKAP;PDCD7;PHF5A;PPIE;PPIL3;PQBP1;PRPF31;PUF60;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3A2;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SRSF6;STRAP;SYF2;TSSC4;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WDR83;XAB2;YJU2;ZCRB1;ZNF830
GO_Cellular_Component_2026,U2-type Spliceosomal Complex (GO:0005684),4.13230891418526e-06,0.0001433504764361872,5.7384249482287e-05,0.0016258870686647984,2.6605024213075064,36,92,GC-robust,BCAS2;CCDC12;CWC15;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MFAP1;PHF5A;PPIE;PRPF31;RBM8A;RBMX2;RNF113A;SF3A2;SF3B4;SF3B5;SF3B6;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SYF2;TXNL4A;XAB2;YJU2
GO_Cellular_Component_2026,Ficolin-1-rich Granule Lumen (GO:1904813),4.21619048341727e-06,0.0001433504764361872,4.41570213321563e-06,0.00018766734066166427,2.6684518424352084,47,120,GC-robust,A1BG;ACTR1B;APEH;ARPC5;C1ORF35;CAPN1;CCT8;CFD;COMMD3;CSNK2B;CST3;CSTB;CTSD;CTSZ;DYNLT1;EEF1A1;EEF2;GMFG;GPI;GSDMD;GSTP1;GUSB;HMGB1;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA6;HSPA8;ILF2;IMPDH1;MIF;NME2;PDAP1;PKM;PPIA;PPIE;PRDX4;PSMA5;PSMB1;PSMC3;PSMD2;PSMD3;PSMD6;PSMD7;SRP14;XRCC6
GO_Cellular_Component_2026,U2 snRNP (GO:0005686),8.79991317918556e-06,0.00028049723258653976,2.69613278332149e-05,0.000808839834996447,7.667811210505708,13,20,GC-robust,PHF5A;RBMX2;SF3A2;SF3B4;SF3B5;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPG;SNRPN
GO_Cellular_Component_2026,Secretory Granule Lumen (GO:0034774),1.05726913460906e-05,0.000317180740382718,1.99309094118416e-06,9.240694363672014e-05,2.0794772922022284,88,264,GC-robust,A1BG;A2M;ACTR1B;AGA;APRT;ARPC5;ARSA;C1ORF35;CAMP;CCT8;CFD;CNN2;CSNK2B;CSTB;CTSA;CTSD;CTSW;CTSZ;CYB5R3;DBH;DPP7;DYNLT1;EEF1A1;EEF2;EPX;FABP5;FERMT3;FOLR3;FTL;GHDC;GMFG;GPI;GRN;GSDMD;GSTP1;GUSB;HEBP2;HMGB1;HSP90AA1;HSP90AB1;HSPA6;HSPA8;ILF2;IMPDH1;LGALS3BP;MAGED2;MIF;NAPRT;NIT2;NME2;NPC2;ORM2;PA2G4;PKM;PLAC8;POMC;PPIA;PPIE;PRDX4;PRDX6;PRSS57;PSMA5;PSMB1;PSMC3;PSMD2;PSMD3;PSMD6;PSMD7;PTGES2;RETN;RNASET2;S100A11;S100A8;S100A9;S100P;SERPINB1;SERPINE1;SRGN;SRP14;TEX264;TIMP1;TMSB4X;TRAPPC1;TUBB;TUBB4B;VAT1;VEGFB;XRCC6
